Date,Adj Close,Close,High,Low,Open,Volume,timestamp
2025-05-07,117.05187225341797,117.05999755859375,117.68000030517578,112.27999877929688,113.05000305175781,206758800,2025-06-30 12:44:50.770889
2025-05-08,117.36185455322266,117.37000274658203,118.68000030517578,115.8499984741211,118.25,198428100,2025-06-30 12:44:50.770889
2025-05-09,116.64189910888672,116.6500015258789,118.2300033569336,115.20999908447266,117.3499984741211,132972200,2025-06-30 12:44:50.770889
2025-05-12,122.99146270751953,123.0,123.0,120.27999877929688,121.97000122070312,225023300,2025-06-30 12:44:50.770889
2025-05-13,129.9209747314453,129.92999267578125,131.22000122070312,124.47000122070312,124.9800033569336,330430100,2025-06-30 12:44:50.770889
2025-05-14,135.33059692382812,135.33999633789062,135.44000244140625,131.67999267578125,133.1999969482422,281180800,2025-06-30 12:44:50.770889
2025-05-15,134.8206329345703,134.8300018310547,136.3000030517578,132.66000366210938,134.2899932861328,226632600,2025-06-30 12:44:50.770889
2025-05-16,135.39059448242188,135.39999389648438,136.35000610351562,133.4600067138672,136.22000122070312,226542500,2025-06-30 12:44:50.770889
2025-05-19,135.5605926513672,135.57000732421875,135.8699951171875,132.38999938964844,132.38999938964844,193154600,2025-06-30 12:44:50.770889
2025-05-20,134.37066650390625,134.3800048828125,134.5800018310547,132.6199951171875,134.2899932861328,161514200,2025-06-30 12:44:50.770889
2025-05-21,131.7908477783203,131.8000030517578,137.39999389648438,130.58999633789062,133.05999755859375,270608700,2025-06-30 12:44:50.770889
2025-05-22,132.82078552246094,132.8300018310547,134.25,131.5500030517578,132.22999572753906,187344000,2025-06-30 12:44:50.770889
2025-05-23,131.2808837890625,131.2899932861328,132.67999267578125,129.16000366210938,130.0,198821300,2025-06-30 12:44:50.770889
2025-05-27,135.49058532714844,135.5,135.66000366210938,133.30999755859375,134.14999389648438,192953600,2025-06-30 12:44:50.770889
2025-05-28,134.80064392089844,134.80999755859375,137.25,134.7899932861328,136.02999877929688,304021100,2025-06-30 12:44:50.770889
2025-05-29,139.1803436279297,139.19000244140625,143.49000549316406,137.91000366210938,142.25,369241900,2025-06-30 12:44:50.770889
2025-05-30,135.12062072753906,135.1300048828125,139.6199951171875,132.9199981689453,138.72000122070312,333170900,2025-06-30 12:44:50.770889
2025-06-02,137.37046813964844,137.3800048828125,138.1199951171875,135.39999389648438,135.49000549316406,197663100,2025-06-30 12:44:50.770889
2025-06-03,141.21018981933594,141.22000122070312,142.0,137.9499969482422,138.77999877929688,225578800,2025-06-30 12:44:50.770889
2025-06-04,141.91014099121094,141.9199981689453,142.38999938964844,139.5399932861328,142.19000244140625,167120800,2025-06-30 12:44:50.770889
2025-06-05,139.98028564453125,139.99000549316406,144.0,138.8300018310547,142.1699981689453,231397900,2025-06-30 12:44:50.770889
2025-06-06,141.7101593017578,141.72000122070312,143.27000427246094,141.50999450683594,142.50999450683594,153986200,2025-06-30 12:44:50.770889
2025-06-09,142.62010192871094,142.6300048828125,145.0,141.94000244140625,143.19000244140625,185114500,2025-06-30 12:44:50.770889
2025-06-10,143.95001220703125,143.9600067138672,144.2899932861328,141.52999877929688,142.69000244140625,155881900,2025-06-30 12:44:50.770889
2025-06-11,142.8300018310547,142.8300018310547,144.99000549316406,141.8699951171875,144.61000061035156,167694000,2025-06-30 12:44:50.770889
2025-06-12,145.0,145.0,145.0,141.85000610351562,141.97000122070312,162365000,2025-06-30 12:44:50.770889
2025-06-13,141.97000122070312,141.97000122070312,143.5800018310547,140.85000610351562,142.47999572753906,180820600,2025-06-30 12:44:50.770889
2025-06-16,144.69000244140625,144.69000244140625,146.17999267578125,143.1999969482422,143.35000610351562,183133700,2025-06-30 12:44:50.770889
2025-06-17,144.1199951171875,144.1199951171875,145.22000122070312,143.77999877929688,144.49000549316406,139108000,2025-06-30 12:44:50.770889
2025-06-18,145.47999572753906,145.47999572753906,145.64999389648438,143.1199951171875,144.00999450683594,161494100,2025-06-30 12:44:50.770889
2025-06-20,143.85000610351562,143.85000610351562,146.1999969482422,142.64999389648438,145.4499969482422,242956200,2025-06-30 12:44:50.770889
2025-06-23,144.1699981689453,144.1699981689453,144.77999877929688,142.02999877929688,142.5,154308900,2025-06-30 12:44:50.770889
2025-06-24,147.89999389648438,147.89999389648438,147.9600067138672,145.5,145.55999755859375,187566100,2025-06-30 12:44:50.770889
2025-06-25,154.30999755859375,154.30999755859375,154.4499969482422,149.25999450683594,149.27000427246094,269146500,2025-06-30 12:44:50.770889
2025-06-26,155.02000427246094,155.02000427246094,156.72000122070312,154.0,155.97999572753906,198145700,2025-06-30 12:44:50.770889
2025-06-27,157.75,157.75,158.7100067138672,155.25999450683594,156.0399932861328,258753300,2025-06-30 12:44:50.770889
2025-06-30,157.62399291992188,157.62399291992188,158.46240234375,155.9600067138672,158.40499877929688,99763255,2025-06-30 12:44:50.770889
